Order_Date,Ship_Date,Ship_Mode,Segment,City,State,Postal_Code,Region,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Profit,Profit_Margin,Year_Month,Year,Month,Shipping_Days
2016-11-06,2016-11-10,Second Class,Home Office,Los Angeles,California,90004,West,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,26.2416,10.999999999999998,2016-11,2016,11,4
2017-02-02,2017-02-05,First Class,Corporate,Columbus,Ohio,43229,East,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994,-20.0,2017-02,2017,2,3
2017-02-02,2017-02-05,First Class,Corporate,Columbus,Ohio,43229,East,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364,37.5,2017-02,2017,2,3
2017-02-02,2017-02-05,First Class,Corporate,Columbus,Ohio,43229,East,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732,32.5,2017-02,2017,2,3
2016-10-13,2016-10-19,Standard Class,Consumer,Roseville,California,95661,West,Office Supplies,Paper,Xerox 195,20.04,3,0.0,9.6192,48.0,2016-10,2016,10,6
2016-10-13,2016-10-19,Standard Class,Consumer,Roseville,California,95661,West,Office Supplies,Paper,Xerox 1880,35.44,1,0.0,16.6568,47.0,2016-10,2016,10,6
2016-10-13,2016-10-19,Standard Class,Consumer,Roseville,California,95661,West,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,3.456,30.0,2016-10,2016,10,6
2016-10-13,2016-10-19,Standard Class,Consumer,Roseville,California,95661,West,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,1.9698,49.00000000000001,2016-10,2016,10,6
2016-10-13,2016-10-19,Standard Class,Consumer,Roseville,California,95661,West,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,35.0,2016-10,2016,10,6
2016-10-13,2016-10-19,Standard Class,Consumer,Roseville,California,95661,West,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,18.4464,28.000000000000004,2016-10,2016,10,6
2016-10-13,2016-10-19,Standard Class,Consumer,Roseville,California,95661,West,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.0,20.6976,48.00000000000001,2016-10,2016,10,6
2016-09-05,2016-09-07,Second Class,Corporate,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35,12.5,2016-09,2016,9,2
2017-09-18,2017-09-23,Standard Class,Corporate,San Francisco,California,94122,West,Office Supplies,Art,Newell 343,8.82,3,0.0,2.3814,27.0,2017-09,2017,9,5
2017-09-18,2017-09-23,Standard Class,Corporate,San Francisco,California,94122,West,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1042,47.0,2017-09,2017,9,5
2017-09-18,2017-09-23,Standard Class,Corporate,San Francisco,California,94122,West,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,68.976,48.00000000000001,2017-09,2017,9,5
2017-12-22,2017-12-27,Standard Class,Consumer,Independence,Missouri,64055,Central,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0.0,218.2518,26.0,2017-12,2017,12,5
2015-09-07,2015-09-12,Standard Class,Consumer,Pasadena,California,91104,West,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0.0,20.1579,3.0000000000000004,2015-09,2015,9,5
2014-10-22,2014-10-28,Standard Class,Home Office,Newark,Ohio,43055,East,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.9096,13.749999999999998,2014-10,2014,10,6
2016-12-05,2016-12-09,Standard Class,Corporate,Franklin,Wisconsin,53132,Central,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0.0,103.8015,27.0,2016-12,2016,12,4
2016-12-05,2016-12-09,Standard Class,Corporate,Franklin,Wisconsin,53132,Central,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,5.9988,4.0,2016-12,2016,12,4
2016-12-05,2016-12-09,Standard Class,Corporate,Franklin,Wisconsin,53132,Central,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,585.552,30.000000000000004,2016-12,2016,12,4
2016-12-05,2016-12-09,Standard Class,Corporate,Franklin,Wisconsin,53132,Central,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0.0,80.6285,47.0,2016-12,2016,12,4
2016-03-13,2016-03-16,First Class,Home Office,Scottsdale,Arizona,85254,West,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766,11.25,2016-03,2016,3,3
2016-03-13,2016-03-16,First Class,Home Office,Scottsdale,Arizona,85254,West,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.2388,7.5,2016-03,2016,3,3
2015-05-31,2015-06-02,First Class,Corporate,San Jose,California,95123,West,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0.0,26.271,45.0,2015-05,2015,5,2
2015-05-31,2015-06-02,First Class,Corporate,San Jose,California,95123,West,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,48.5392,46.0,2015-05,2015,5,2
2015-05-31,2015-06-02,First Class,Corporate,San Jose,California,95123,West,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0.0,21.0288,26.0,2015-05,2015,5,2
2015-05-28,2015-06-03,Standard Class,Home Office,Seattle,Washington,98105,West,Office Supplies,Art,Newell 311,6.63,3,0.0,1.7901,27.0,2015-05,2015,5,6
2014-03-01,2014-03-06,Second Class,Consumer,Seattle,Washington,98115,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764,11.25,2014-03,2014,3,5
2016-11-20,2016-11-24,Standard Class,Consumer,Edmond,Oklahoma,73034,Central,Office Supplies,Labels,Avery 519,14.62,2,0.0,6.8714,47.0,2016-11,2016,11,4
2016-11-20,2016-11-24,Standard Class,Consumer,Edmond,Oklahoma,73034,Central,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0.0,236.2325,25.0,2016-11,2016,11,4
2016-05-11,2016-05-12,First Class,Consumer,Los Angeles,California,90045,West,Office Supplies,Paper,Xerox 1920,5.98,1,0.0,2.691,44.99999999999999,2016-05,2016,5,1
2015-12-28,2015-12-31,Second Class,Consumer,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596,2.5,2015-12,2015,12,3
2016-11-16,2016-11-20,Standard Class,Consumer,Carlsbad,New Mexico,88220,West,Office Supplies,Envelopes,Staple envelope,28.4,5,0.0,13.348,47.0,2016-11,2016,11,4
2016-11-07,2016-11-11,Standard Class,Consumer,Seattle,Washington,98115,West,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688,35.0,2016-11,2016,11,4
2014-09-08,2014-09-12,Standard Class,Consumer,San Antonio,Texas,78207,Central,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324,27.500000000000004,2014-09,2014,9,4
2014-09-08,2014-09-12,Standard Class,Consumer,San Antonio,Texas,78207,Central,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992,-16.666666666666664,2014-09,2014,9,4
2014-09-08,2014-09-12,Standard Class,Consumer,San Antonio,Texas,78207,Central,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347,-21.250000000000004,2014-09,2014,9,4
2014-09-08,2014-09-12,Standard Class,Consumer,San Antonio,Texas,78207,Central,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858,-1.4285714285714286,2014-09,2014,9,4
2014-09-08,2014-09-12,Standard Class,Consumer,San Antonio,Texas,78207,Central,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136,21.25,2014-09,2014,9,4
2014-09-08,2014-09-12,Standard Class,Consumer,San Antonio,Texas,78207,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849,-255.00000000000003,2014-09,2014,9,4
2014-09-08,2014-09-12,Standard Class,Consumer,San Antonio,Texas,78207,Central,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985,6.25,2014-09,2014,9,4
2014-08-05,2014-08-09,Standard Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",20.94,3,0.0,9.8418,46.99999999999999,2014-08,2014,8,4
2014-08-05,2014-08-09,Standard Class,Consumer,Los Angeles,California,90004,West,Office Supplies,Paper,Xerox 1913,110.96,2,0.0,53.2608,48.00000000000001,2014-08,2014,8,4
2014-08-05,2014-08-09,Standard Class,Consumer,Los Angeles,California,90004,West,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259,6.25,2014-08,2014,8,4
2014-09-14,2014-09-19,Standard Class,Corporate,Chicago,Illinois,60623,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12,-250.0,2014-09,2014,9,5
2014-09-14,2014-09-19,Standard Class,Corporate,Chicago,Illinois,60623,Central,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552,32.49999999999999,2014-09,2014,9,5
2017-04-21,2017-04-25,Second Class,Consumer,Houston,Texas,77036,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16,-250.0,2017-04,2017,4,4
2015-11-21,2015-11-23,Second Class,Consumer,Newark,Ohio,43055,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372,-2.8571428571428568,2015-11,2015,11,2
2015-11-21,2015-11-23,Second Class,Consumer,Newark,Ohio,43055,East,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715,-23.75,2015-11,2015,11,2
2015-12-15,2015-12-19,Standard Class,Home Office,New York City,New York,10009,East,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0.0,1.4104,43.00000000000001,2015-12,2015,12,4
2014-12-05,2014-12-09,Second Class,Corporate,Decatur,Illinois,62521,Central,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612,7.5,2014-12,2014,12,4
2014-12-05,2014-12-09,Second Class,Corporate,Decatur,Illinois,62521,Central,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395,18.749999999999996,2014-12,2014,12,4
2014-11-19,2014-11-24,Second Class,Home Office,Monroe,Louisiana,71203,South,Technology,Phones,AT&T TR1909W,503.96,4,0.0,131.0296,26.0,2014-11,2014,11,5
2014-11-19,2014-11-24,Second Class,Home Office,Monroe,Louisiana,71203,South,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0.0,41.986,28.000000000000004,2014-11,2014,11,5
2014-11-19,2014-11-24,Second Class,Home Office,Monroe,Louisiana,71203,South,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2,0.0,7.25,25.0,2014-11,2014,11,5
2016-11-28,2016-12-02,Standard Class,Consumer,Fairfield,Connecticut,6824,East,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0.0,3.4368,48.0,2016-11,2016,11,4
2014-08-26,2014-08-30,Standard Class,Home Office,Los Angeles,California,90032,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0.0,22.984,13.0,2014-08,2014,8,4
2016-07-16,2016-07-22,Standard Class,Corporate,Grand Prairie,Texas,75051,Central,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224,10.0,2016-07,2016,7,6
2016-07-16,2016-07-22,Standard Class,Corporate,Grand Prairie,Texas,75051,Central,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255,31.25,2016-07,2016,7,6
2015-10-12,2015-10-14,First Class,Home Office,New York City,New York,10035,East,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392,12.5,2015-10,2015,10,2
2015-10-12,2015-10-14,First Class,Home Office,New York City,New York,10035,East,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0.0,20.0928,27.999999999999996,2015-10,2015,10,2
2015-10-12,2015-10-14,First Class,Home Office,New York City,New York,10035,East,Office Supplies,Paper,Xerox 205,51.84,8,0.0,24.8832,47.99999999999999,2015-10,2015,10,2
2015-10-12,2015-10-14,First Class,Home Office,New York City,New York,10035,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.9764,7.5,2015-10,2015,10,2
2015-10-12,2015-10-14,First Class,Home Office,New York City,New York,10035,East,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0.0,6.567,33.0,2015-10,2015,10,2
2015-10-31,2015-11-06,Standard Class,Corporate,Redlands,California,92374,West,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0.0,6.7116,47.0,2015-10,2015,10,6
2014-03-21,2014-03-25,Standard Class,Consumer,Hamilton,Ohio,45011,East,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038,16.249999999999996,2014-03,2014,3,4
2014-03-21,2014-03-25,Standard Class,Consumer,Hamilton,Ohio,45011,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876,26.249999999999996,2014-03,2014,3,4
2017-11-06,2017-11-13,Standard Class,Home Office,Westfield,New Jersey,7090,East,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0.0,12.0276,26.0,2017-11,2017,11,7
2017-07-06,2017-07-13,Standard Class,Corporate,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,0.7,-2.2586,-76.66666666666666,2017-07,2017,7,7
2017-07-06,2017-07-13,Standard Class,Corporate,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203,36.24999999999999,2017-07,2017,7,7
2017-06-24,2017-06-29,Standard Class,Consumer,Akron,Ohio,44312,East,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,6.795,31.25,2017-06,2017,6,5
2014-08-03,2014-08-05,First Class,Consumer,Denver,Colorado,80219,West,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875,-74.0,2014-08,2014,8,2
2014-08-03,2014-08-05,First Class,Consumer,Denver,Colorado,80219,West,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.2925,11.249999999999998,2014-08,2014,8,2
2017-12-17,2017-12-21,Second Class,Consumer,Dallas,Texas,75220,Central,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2,0.8,-178.9668,-270.0,2017-12,2017,12,4
2017-06-03,2017-06-07,Standard Class,Corporate,Franklin,Tennessee,37064,South,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.6712,27.500000000000004,2017-06,2017,6,4
2017-12-09,2017-12-14,Standard Class,Consumer,Whittier,California,90604,West,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,4,0.2,44.4768,10.0,2017-12,2017,12,5
2017-12-01,2017-12-07,Standard Class,Consumer,Saginaw,Michigan,48601,Central,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4,0.0,5.8744,6.999999999999999,2017-12,2017,12,6
2017-12-01,2017-12-07,Standard Class,Consumer,Saginaw,Michigan,48601,Central,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,0.0,35.6346,27.0,2017-12,2017,12,6
2017-12-01,2017-12-07,Standard Class,Consumer,Saginaw,Michigan,48601,Central,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,7.4824,47.0,2017-12,2017,12,6
2017-12-01,2017-12-07,Standard Class,Consumer,Saginaw,Michigan,48601,Central,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9,0.0,16.2099,31.000000000000007,2017-12,2017,12,6
2017-12-01,2017-12-07,Standard Class,Consumer,Saginaw,Michigan,48601,Central,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,0.0,3.6796,4.000000000000001,2017-12,2017,12,6
2015-02-09,2015-02-13,Second Class,Corporate,Dallas,Texas,75220,Central,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2,0.2,6.5,31.25,2015-02,2015,2,4
2015-01-02,2015-01-09,Standard Class,Corporate,Medina,Ohio,44256,East,Office Supplies,Labels,Avery 505,23.68,2,0.2,8.88,37.50000000000001,2015-01,2015,1,7
2015-01-02,2015-01-09,Standard Class,Corporate,Medina,Ohio,44256,East,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-244.323,-54.0,2015-01,2015,1,7
2015-01-02,2015-01-09,Standard Class,Corporate,Medina,Ohio,44256,East,Technology,Phones,Speck Products Candyshell Flip Case,62.982,3,0.4,-14.6958,-23.333333333333332,2015-01,2015,1,7
2015-01-02,2015-01-09,Standard Class,Corporate,Medina,Ohio,44256,East,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188.0,9,0.7,-950.4,-80.0,2015-01,2015,1,7
2015-01-02,2015-01-09,Standard Class,Corporate,Medina,Ohio,44256,East,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792,5.0,2015-01,2015,1,7
2016-10-28,2016-11-01,Standard Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0.0,26.0568,27.999999999999996,2016-10,2016,10,4
2016-10-28,2016-11-01,Standard Class,Consumer,Los Angeles,California,90032,West,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782,7.500000000000001,2016-10,2016,10,4
2015-12-24,2015-12-27,First Class,Consumer,Dublin,Ohio,43017,East,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2,1.8148,32.5,2015-12,2015,12,3
2015-12-24,2015-12-27,First Class,Consumer,Dublin,Ohio,43017,East,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,0.2,8.2302,36.25,2015-12,2015,12,3
2015-12-24,2015-12-27,First Class,Consumer,Dublin,Ohio,43017,East,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,4,0.7,-13.8432,-70.0,2015-12,2015,12,3
2015-12-24,2015-12-27,First Class,Consumer,Dublin,Ohio,43017,East,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848,26.250000000000007,2015-12,2015,12,3
2015-12-24,2015-12-27,First Class,Consumer,Dublin,Ohio,43017,East,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,0.7,-383.9904,-80.0,2015-12,2015,12,3
2015-12-24,2015-12-27,First Class,Consumer,Dublin,Ohio,43017,East,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.7168,10.0,2015-12,2015,12,3
2015-08-09,2015-08-16,Standard Class,Corporate,Detroit,Michigan,48227,Central,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0.0,0.968,43.99999999999999,2015-08,2015,8,7
2015-08-09,2015-08-16,Standard Class,Corporate,Detroit,Michigan,48227,Central,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,5,0.0,136.939,21.999999999999996,2015-08,2015,8,7
2015-08-09,2015-08-16,Standard Class,Corporate,Detroit,Michigan,48227,Central,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,1,0.0,0.2198,1.0,2015-08,2015,8,7
2015-02-28,2015-03-04,Standard Class,Consumer,Columbia,Tennessee,38401,South,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744,-17.5,2015-02,2015,2,4
2015-02-28,2015-03-04,Standard Class,Consumer,Columbia,Tennessee,38401,South,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,8,0.2,43.8408,11.25,2015-02,2015,2,4
2014-09-13,2014-09-17,Standard Class,Corporate,Charlotte,North Carolina,28205,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,7,0.7,-12.432,-66.66666666666667,2014-09,2014,9,4
2017-04-07,2017-04-12,Standard Class,Home Office,Tampa,Florida,33614,South,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.048,-43.63636363636363,2017-04,2017,4,5
2017-04-07,2017-04-12,Standard Class,Home Office,Tampa,Florida,33614,South,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,3,0.45,-248.2458,-40.0,2017-04,2017,4,5
2017-04-07,2017-04-12,Standard Class,Home Office,Tampa,Florida,33614,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,2,0.7,-3.552,-66.66666666666666,2017-04,2017,4,5
2017-04-07,2017-04-12,Standard Class,Home Office,Tampa,Florida,33614,South,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0.2,0.0,0.0,2017-04,2017,4,5
2017-04-07,2017-04-12,Standard Class,Home Office,Tampa,Florida,33614,South,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247,-1.25,2017-04,2017,4,5
